Charles Vaughn, 19/02/1940, Portland, OR, 00/00/0000
Jeffrey D. Congdon, 17/10/1943, Elkhorn, WI, 00/00/0000
Gregory Alan Grant, 29/08/1966, Trenton, NJ, 00/00/0000
Donald J. Ford, 31/12/1952, Santa Barbara, CA, 00/00/0000
Matthew Anthony Mazza, 23/09/1923, Niagara Falls, NY, 11/06/2003
Paul G. Walther, 23/03/1927, Covington, KY, 00/00/0000
Clarence Walker, 21/05/1951, Southampton, NY, 00/00/0000
Richard Robert Yonakor, 03/10/1958, Euclid, OH, 00/00/0000
Steve Downing, 09/09/1950, Indianapolis, IN, 00/00/0000
Claude Andre Gregory, 26/12/1958, Washington, DC, 00/00/0000
Ashraf Amaya, 23/11/1971, Oak Park, IL, 00/00/0000
William Wilson Fitts, 16/06/1915, Smithville, TN, 23/02/2005
Mark L. Macon, 14/04/1969, Saginaw, MI, 00/00/0000
Douglas Edward Lee, 24/10/1964, Washington, IL, 00/00/0000
Wilton Norman Chamberlain, 21/08/1936, Philadelphia, PA, 12/10/1999
Robert Wood, 00/00/0000, Birmingham, AL, 11/07/1970
Aaron Jamal Brooks, 14/01/1985, Seattle, WA, 00/00/0000
Harley E. Swift, 19/06/1946, Alexandria, VA, 00/00/0000
Lamar Joseph Odom, 06/11/1979, Jamaica, NY, 00/00/0000
Kenneth Lawrence Rohloff, 18/04/1939, (ht) Paterson, NJ, 00/00/0000
Rex Andrew Walters, 12/03/1970, Omaha, NE, 00/00/0000
Dwyane Tyrone Wade, 17/01/1982, Chicago, IL, 00/00/0000
Reginald Jamaal Evans, 18/05/1980, Pensacola, FL, 00/00/0000
John Olive, 01/03/1955, Philadelphia, PA, 00/00/0000
John Rudometkin, 06/06/1940, Santa Maria, CA, 00/00/0000
Henry Harry Donovan, 10/09/1926, Union City, NJ, 00/00/0000
Matthew John Carroll, 28/08/1980, Pittsburgh, PA, 00/00/0000
George F. Haines, 00/00/0000, (ht) Clarion, PA, 00/00/0000
Ralph Milton Beard, 02/12/1927, Hardinsburg, KY, 29/11/2007
Stanley Thomas Pietkiewicz, 14/07/1956, Huntsville, AL, 00/00/0000
Kevin Gilbert Restani, 23/12/1951, San Francisco, CA, 25/04/2010
Al Thornton, 07/12/1983, Perry, GA, 00/00/0000
Acie Boyd Earl, 23/06/1970, Peoria, IL, 00/00/0000
Wesley Matthews, 14/10/1986, San Antonio, TX, 00/00/0000
Solomon Jones, 16/07/1984, Eustis, FL, 00/00/0000
Wesley Joel Matthews, 24/08/1959, Sarasota, FL, 00/00/0000
Wilbert Robinson, 25/12/1949, Uniontown, PA, 00/00/0000
Evan Marcel Turner, 27/10/1988, Chicago, IL, 00/00/0000
Philip Lee Rollins, 19/01/1934, Wickliffe, KY, 00/00/0000
Jeffrey Lemans McInnis, 22/10/1974, Charlotte, NC, 00/00/0000
Amal Omari McCaskill, 28/10/1973, Maywood, IL, 00/00/0000
Mitchell Lee Wiggins, 28/09/1959, Lenoir County, NC, 00/00/0000
Christian Donald Laettner, 17/08/1969, Angola, NY, 00/00/0000
Kareem Abdul-Jabbar, 16/04/1947, New York, NY, 00/00/0000
Jamie Antonio Waller, 20/11/1964, South Boston, VA, 00/00/0000
Joshua Smith, 05/12/1985, College Park, GA, 00/00/0000
Joseph Leynard Smith, 26/07/1975, Norfolk, VA, 00/00/0000
John Smith, 24/05/1944, Columbus, MS, 00/00/0000
Wayne Howard Robinson, 19/04/1958, Greensboro, NC, 00/00/0000
James C. Jarvis, 03/03/1943, Roseburg, OR, 00/00/0000
Arthur Bruce Heyman, 24/06/1941, New York, NY, 00/00/0000
John Joseph McCarthy, 25/04/1934, Buffalo, NY, 00/00/0000
David Maurice Robinson, 06/08/1965, Key West, FL, 00/00/0000
Herman Joseph Fuetsch, 06/07/1918, San Francisco, CA, 29/09/2010
Robert L. Hawkins, 30/06/1954, Detroit, MI, 28/11/1993
Thomas Carl Kropp, 12/02/1953, Grand Island, NE, 00/00/0000
Ryan Reid, 30/10/1986, Lauderdale Lakes, FL, 00/00/0000
Cornelius Allen Thompson, 05/02/1960, Middletown, CT, 00/00/0000
JaVale Lindy McGee, 19/01/1988, Flint, MI, 00/00/0000
Gerald Edwind Fitch, 12/08/1982, Columbus, GA, 00/00/0000
Walter Lee McCarty, 01/02/1974, Evansville, IN, 00/00/0000
Peter C. Thibeaux, 03/10/1961, Los Angeles, CA, 00/00/0000
David Joshua Harrison, 15/08/1982, Nashville, TN, 00/00/0000
Samuel Salvadore Ranzino, 23/06/1928, Gary, IN, 13/03/1994
Ronald Edmund Dupree, 26/01/1981, Biloxi, MS, 00/00/0000
Robert Azzel Harris, 16/03/1927, Linden, TN, 00/00/0000
James Walker, 08/04/1944, Amherst, VA, 02/07/2007
William Curry Keller, 30/08/1947, Indianapolis, IN, 00/00/0000
Andre Tyler Iguodala, 28/01/1984, Springfield, IL, 00/00/0000
Harold David Miner, 05/05/1971, Inglewood, CA, 00/00/0000
William P. Mlkvy, 19/01/1931, Palmerton, PA, 00/00/0000
Roy Pugh, 16/10/1922, Jacksonville, TX, 03/08/2006
Brendan Michael McCann, 05/07/1935, Brooklyn, NY, 00/00/0000
Tierre Brown, 03/06/1979, Iowa, LA, 00/00/0000
Mike Theodore Glenn, 10/09/1955, Rome, GA, 00/00/0000
Robert Leroy Smith, 10/03/1955, Los Angeles, CA, 00/00/0000
Quintin Dailey, 22/01/1961, Baltimore, MD, 08/11/2010
Mickey Anthony Dillard, 15/10/1958, Hollywood, FL, 00/00/0000
Ruben R. Nembhard, 20/02/1972, Bronx, NY, 00/00/0000
Robert Keith Reid, 30/08/1955, Atlanta, GA, 00/00/0000
Alexander Canterell Johnson, 08/02/1983, Albany, GA, 00/00/0000
Larry Joe Bird, 07/12/1956, West Baden, IN, 00/00/0000
Steven Michael Henson, 02/02/1968, Junction City, KS, 00/00/0000
Stanley Ray Weber, 28/07/1925, Pettisville, OH, 08/01/2011
Christopher Lee Crawford, 13/05/1975, Kalamazoo, MI, 00/00/0000
Glenn Anton Rivers, 13/10/1961, Chicago, IL, 00/00/0000
Herman Jesse Branson, 07/01/1942, Burlington, NC, 00/00/0000
Winston George Bennett, 09/02/1965, Louisville, KY, 00/00/0000
Walter L. Sharpe, 18/07/1986, Huntsville, AL, 00/00/0000
Harold A. Keeling, 18/09/1963, New Orleans, LA, 00/00/0000
Ryan James Anderson, 06/05/1988, Sacramento, CA, 00/00/0000
Alonzo Harding Mourning, 08/02/1970, Chesapeake, VA, 00/00/0000
Nick Hashu, 00/00/0000, (ht) Hammond, IN, 00/00/0000
Brian Maurice Rowsom, 23/10/1965, Newark, NJ, 00/00/0000
Christopher Allen Jefferies, 13/02/1980, Fresno, CA, 00/00/0000
Joshua Scott McRoberts, 28/02/1987, Indianapolis, IN, 00/00/0000
John R. Hummer, 04/05/1948, Washington, DC, 00/00/0000
Elliot Jerell Williams, 20/06/1989, Memphis, TN, 00/00/0000
Carlos Ogden, 29/12/1946, San Luis Obispo, CA, 00/00/0000
Cedric Simmons, 03/01/1986, Shallotte, NC, 00/00/0000
Michael Anthony Wiley, 16/10/1957, Long Beach, CA, 00/00/0000
Malik Allen, 27/06/1978, Willingboro, NJ, 00/00/0000
Benjamin Gillery, 19/09/1965, Detroit, MI, 00/00/0000
Steven Alexander Smith, 12/04/1983, Philadelphia, PA, 00/00/0000
Stevin L. Smith, 24/01/1972, Dallas, TX, 00/00/0000
Steven Delano Smith, 31/03/1969, Highland Park, MI, 00/00/0000
Darrell Wilbert Allums, 12/09/1958, Los Angeles, CA, 00/00/0000
Deron Michael Williams, 26/07/1984, Parkersburg, WV, 00/00/0000
Stanley L. Von Nieda, 19/06/1922, Ephrata, PA, 00/00/0000
Darrell Lockhart, 14/09/1960, Thomaston, GA, 00/00/0000
Derrick Williams, 25/05/1991, La Mirada, CA, 00/00/0000
John Kennedy Twyman, 11/05/1934, Pittsburgh, PA, 30/05/2012
Desmond Ferguson, 22/07/1977, Detroit, MI, 00/00/0000
Joe Louis Caldwell, 01/11/1941, Texas City, TX, 00/00/0000
Richard Shelby Peek, 28/10/1943, Miami, FL, 00/00/0000
Wayne Stevens, 19/06/1936, Chillicothe, OH, 00/00/0000
Anthony P. Koski, 26/06/1946, (ht) Worcester, MA, 00/00/0000
Alexander English, 05/01/1954, Columbia, SC, 00/00/0000
James D. Tucker, 11/12/1932, Paris, KY, 00/00/0000
Brian J. Brunkhorst, 12/06/1945, Owen, WI, 00/00/0000
Robert S. Parker, 22/03/1955, Chicago, IL, 00/00/0000
Donald Earl Watts, 22/07/1951, Rolling Fork, MS, 00/00/0000
Clemon James Johnson, 12/09/1956, Monticello, FL, 00/00/0000
Clayton H. Johnson, 18/07/1956, Yazoo City, MS, 00/00/0000
Wataru Misaka, 21/12/1923, Ogden, UT, 00/00/0000
Eric Demarqua Maynor, 11/06/1987, Raeford, NC, 00/00/0000
George L. McLeod, 03/01/1931, (ht) Houston, TX, 00/00/0000
Alan Leigh Sawyer, 01/01/1928, San Pedro, CA, 00/00/0000
Jerald B. Harkness, 07/05/1940, New York, NY, 00/00/0000
Nathaniel Bowman, 19/03/1943, Fort Worth, TX, 11/12/1984
Tarence Anthony Kinsey, 21/03/1984, Tampa, FL, 00/00/0000
Barry D. Kramer, 10/11/1942, Schenectady, NY, 00/00/0000
Allan Mercer Bristow, 23/08/1951, Richmond, VA, 00/00/0000
Chester Gray Carlisle, 02/11/1916, , LA, 03/08/1988
Quincy Coe Pondexter, 10/03/1988, Fresno, CA, 00/00/0000
Ben Kelso, 11/04/1949, South Pittsburgh, TN, 00/00/0000
Oren Lavaughn Nichols, 07/05/1918, Boone County, IN, 25/12/2006
Kasib Powell, 18/03/1981, Teaneck, NJ, 00/00/0000
Theodore Luckenbill, 27/07/1939, Elkhart, IN, 24/06/2012
Jason Dior Maxiell, 18/02/1983, Chicago, IL, 00/00/0000
Gerald Bernard Wilkins, 11/09/1963, Atlanta, GA, 00/00/0000
Leonard J. Kosmalski, 29/11/1951, Cleveland, OH, 00/00/0000
Rolland Todd, 26/04/1934, Porterville, CA, 00/00/0000
George E. Johnson, 19/06/1947, Herleton, TX, 00/00/0000
George Thomas Johnson, 18/12/1948, Tylertown, MS, 00/00/0000
George Lee Johnson, 08/12/1956, Brooklyn, NY, 00/00/0000
Lawrence Edward Roberts, 20/10/1982, Houston, TX, 00/00/0000
Harvey Wade Halbrook, 30/01/1933, Dresden, TN, 05/04/1988
Craig Anthony Shelton, 01/05/1957, Washington, DC, 00/00/0000
Donald L. Ray, 08/07/1921, Mt. Juliet, TN, 23/11/1998
Govoner Vaughn, 01/03/1932, Brookesville, MS, 00/00/0000
Brian Wade Grant, 05/03/1972, Columbus, OH, 00/00/0000
Bryant Reeves, 08/06/1973, Fort Smith, AR, 00/00/0000
Richard W. Holub, 29/10/1921, Racine, WI, 27/07/2009
Gary Dennis Melchionni, 19/01/1951, Camden, NJ, 00/00/0000
Brandon Hunter, 24/11/1980, Cincinnati, OH, 00/00/0000
Walter Jones, 22/09/1942, Columbus, OH, 00/00/0000
Maurice Eugene Evans, 08/11/1978, Wichita, KS, 00/00/0000
John Brisker, 15/06/1947, Detroit, MI, 00/00/0000
Charles Akeem Watson, 17/04/1984, Las Vegas, NV, 00/00/0000
Earl F. Shannon, 23/11/1921, Providence, RI, 08/07/2002
H. Gregory Wittman, 10/05/1947, Rockingham, NC, 00/00/0000
Frank Lowell Williams, 25/02/1980, Peoria, IL, 00/00/0000
Freeman Williams, 15/05/1956, Los Angeles, CA, 00/00/0000
William Edward Paultz, 30/07/1948, River Edge, NJ, 00/00/0000
Richard Thomas King, 04/04/1969, Lincoln, NE, 00/00/0000
Christopher Carl Singleton, 21/11/1989, Canton, GA, 00/00/0000
Jeffrey James Cook, 21/10/1956, West Covina, CA, 00/00/0000
Louis Williams, 27/10/1986, Lithonia, GA, 00/00/0000
Lorenzo Williams, 15/07/1969, Ocala, FL, 00/00/0000
Calvin Bernard Fowler, 11/02/1940, Pittsburgh, PA, 00/00/0000
Delonte West, 26/07/1983, Washington, DC, 00/00/0000
Oliver J. Miller, 06/04/1970, Fort Worth, TX, 00/00/0000
Earl Williams, 24/03/1951, Levittown, PA, 00/00/0000
Carroll L. Hooser, 05/03/1944, Dallas, TX, 00/00/0000
Michael Leeroyall Evans, 19/04/1955, Goldsboro, NC, 00/00/0000
George Carter, 10/01/1944, Buffalo, NY, 00/00/0000
Richard Clay Hamilton, 14/02/1978, Coatesville, PA, 00/00/0000
Lee Nailon, 22/02/1975, South Bend, IN, 00/00/0000
William Patrick Garnett, 22/04/1960, Kansas City, MO, 00/00/0000
Ivano Miguel Newbill, 12/12/1970, Sedalia, MO, 00/00/0000
George DeWitt Lynch, 03/09/1970, Roanoke, VA, 00/00/0000
William Garner, 17/06/1940, East St. Louis, IL, 00/00/0000
James R. Rayl, 21/06/1941, Kokomo, IN, 00/00/0000
Franklin Lenard Johnson, 23/11/1958, Weirsdale, FL, 00/00/0000
Edward L. House, 14/05/1978, Berkeley, CA, 00/00/0000
Roderick Dwayne Higgins, 31/01/1960, Monroe, LA, 00/00/0000
Alex Frank Stivrins, 29/11/1962, Lincoln, NE, 00/00/0000
Francis Milton Kornet, 27/01/1967, Lexington, KY, 00/00/0000
Winfred O. Jacobs, 02/12/1922, (ht) Fountain, CO, 19/10/2008
Kevin Robert Kunnert, 11/11/1951, Dubuque, IA, 00/00/0000
Bertram E. Cook, 26/04/1929, Ogden, UT, 24/11/1998
Lawrence E. Hennessy, 20/05/1929, New Rochelle, NY, 20/08/2008
Clarence Henry Hermsen, 12/03/1923, Hill City, MN, 02/03/1994
Robert C. Lowther, 00/00/0000, Alexandria, LA, 00/00/0000
Thomas Donald Black, 09/07/1941, LaCrosse, WI, 00/00/0000
John H. Burmaster, 23/12/1926, Elgin, IL, 28/09/2005
Elton Tyron Brand, 11/03/1979, Cortland, NY, 00/00/0000
Ernest Bremer, 19/09/1980, Cleveland, OH, 00/00/0000
Chris Andersen, 07/07/1978, Iola, TX, 00/00/0000
Joshua C. Selby, 27/03/1991, Baltimore, MD, 00/00/0000
Nathaniel Russell Williams, 02/05/1950, Columbia, LA, 00/00/0000
William C. Calhoun, 04/11/1927, San Francisco, CA, 00/00/0000
Michael Howard Finley, 06/03/1973, Melrose Park, IL, 00/00/0000
Lari Arthur Ketner, 01/02/1977, Philadelphia, PA, 00/00/0000
Robert George Weigandt, 05/02/1914, Oshkosh, WI, 26/02/2008
Howard Edgar Bayne, 28/07/1942, (ht) Dayton, OH, 00/00/0000
Lance Blanks, 09/09/1966, Del Rio, TX, 00/00/0000
Daniel Leslie Schayes, 10/05/1959, Syracuse, NY, 00/00/0000
Robert E. Lee Pettit, 12/12/1932, Baton Rouge, LA, 00/00/0000
Randolph Mahaffey, 28/09/1945, LaGrange, GA, 00/00/0000
Rodney G. Derline, 11/03/1952, Elma, WA, 00/00/0000
Curtis Alan Borchardt, 13/09/1980, Buffalo, NY, 00/00/0000
James E. Springer, 17/06/1926, New Winchester, OH, 00/00/0000
Pace Shewan Mannion, 22/09/1960, Salt Lake City, UT, 00/00/0000
Stephen Lawrence Malovic, 21/07/1956, Cleveland, OH, 13/04/2007
James Andrew Jones, 04/10/1980, Miami, FL, 00/00/0000
Maurice Carter, 12/10/1976, Jackson, MS, 00/00/0000
Pierre Hartman, 00/00/0000, Salina, PA, 26/03/1946
Tim Aaron Young, 06/02/1976, Santa Cruz, CA, 00/00/0000
Leo Frank Katkaveck, 17/04/1923, Manchester, CT, 06/05/2006
Jerome Harmon, 06/02/1969, Gary, IN, 00/00/0000
Leslie H. Deaton, 23/09/1923, Carlisle, IA, 18/11/1989
Chris Nicholas Duhon, 31/08/1982, Mamou, LA, 00/00/0000
John Baum, 17/06/1946, Philadelphia, PA, 00/00/0000
Matthew Todd Steigenga, 27/03/1970, Grand Rapids, MI, 00/00/0000
Don A. Carlos, 03/03/1944, Columbus, OH, 00/00/0000
Cory Jermaine Carr, 05/12/1975, Fordyce, AR, 00/00/0000
Benjamin Vallentina Warley, 04/02/1936, Washington, DC, 05/04/2002
Steven Michael Novak, 13/06/1983, Libertyville, IL, 00/00/0000
Jonny William Flynn, 06/02/1989, Niagara Falls, NY, 00/00/0000
Franklin Douglas Burgess, 09/03/1935, Eudora, AR, 26/03/2010
Reinhold D. Lochmann, 26/05/1944, Wichita, KS, 00/00/0000
Robert L. Dowell, 14/08/1912, Gilman City, MO, 27/11/2003
Belus Van Smawley, 20/03/1918, Golden Valley, NC, 24/04/2003
Joseph Warren Hutton, 06/10/1928, Excelsior, MN, 20/10/2009
Greg Griffin, 06/09/1952, Cleveland, OH, 00/00/0000
Ben Jerome Davis, 26/12/1972, Vero Beach, FL, 00/00/0000
Ronald D. Bonham, 31/05/1942, Muncie, IN, 00/00/0000
Clyde Wayne Lee, 14/03/1944, Nashville, TN, 00/00/0000
Kevin Maurice Garnett, 19/05/1976, Mauldin, SC, 00/00/0000
Thomas Joseph LaGarde, 10/02/1955, Detroit, MI, 00/00/0000
Eddie Lee Wilkins, 07/05/1962, Cartersville, GA, 00/00/0000
Franklin Delano Selvy, 09/11/1932, Corbin, KY, 00/00/0000
Jon Thomas Sundvold, 02/07/1961, Sioux Falls, SD, 00/00/0000
Antoine Labotte Carr, 23/07/1961, Oklahoma City, OK, 00/00/0000
Vincent Johnson, 01/09/1956, Brooklyn, NY, 00/00/0000
Stacey Orlando Augmon, 01/08/1968, Pasadena, CA, 00/00/0000
Richard E. Atha, 21/09/1931, Otterbein, IN, 00/00/0000
Louis E. Jagnow, 31/07/1910, Jackson, MI, 26/03/2007
Jordan Robert Farmar, 30/11/1986, Van Nuys, CA, 00/00/0000
Scottie Pippen, 25/09/1965, Hamburg, AR, 00/00/0000
James Ellerbe Neal, 21/05/1930, Silverstreet, SC, 03/10/2011
Randy Anthony Livingston, 02/04/1975, New Orleans, LA, 00/00/0000
Aaron Anthony Swinson, 09/01/1971, Brunswick, GA, 00/00/0000
Louis Nelson, 28/05/1951, Los Angeles, CA, 00/00/0000
Gregory Derayle Buckner, 16/09/1976, Hopkinsville, KY, 00/00/0000
Derek Ricardo Harper, 13/10/1961, Elberton, GA, 00/00/0000
Edwin Leroy Combs, 01/01/1961, Oklahoma City, OK, 00/00/0000
Ronald Jay Riley, 11/11/1950, Los Angeles, CA, 00/00/0000
Chuck Connors Person, 27/06/1964, Brantley, AL, 00/00/0000
Cedric Lewis, 24/09/1969, Washington, DC, 00/00/0000
Terence R. Stansbury, 27/02/1961, Los Angeles, CA, 00/00/0000
Toney Bernard Douglas, 16/03/1986, Jonesboro, GA, 00/00/0000
Frederick Clark Roberts, 14/08/1960, Provo, UT, 00/00/0000
Donald E. Boven, 06/03/1925, Kalamazoo, MI, 10/03/2011
Roland Morris Taylor, 13/03/1946, Washington, DC, 00/00/0000
Allan Wade Houston, 20/04/1971, Louisville, KY, 00/00/0000
Robin Dale Jones, 02/02/1954, St. Louis, MO, 00/00/0000
Scott Allen Skiles, 05/03/1964, LaPorte, IN, 00/00/0000
Demerick Montae Strickland, 25/11/1973, Opelika, AL, 00/00/0000
Thomas W. Wukovits, 04/02/1916, (ht) South Bend, IN, 12/11/1991
Juaquin Juan Hawkins, 02/07/1973, Gardena, CA, 00/00/0000
Dennis Clay Nutt, 25/03/1963, Little Rock, AR, 00/00/0000
Isiah Lord Thomas, 30/04/1961, Chicago, IL, 00/00/0000
Isaiah Thomas, 07/02/1989, Tacoma, WA, 00/00/0000
Tobias John Harris, 15/07/1992, Islip, NY, 00/00/0000
Tony Dwayne Harris, 13/05/1967, Monroe, LA, 00/00/0000
Herman Arthur Hedderick, 01/01/1930, (ht) Erie, PA, 00/00/0000
Marcus Liberty, 27/10/1968, Chicago, IL, 00/00/0000
Alfonse Klaud Miksis, 07/07/1924, Chicago, IL, 06/11/2009
Edmund Sherod, 13/09/1959, Richmond, VA, 00/00/0000
Jeffery Douglas West, 27/05/1967, Altoona, PA, 00/00/0000
Mike Sojourner, 16/10/1953, Philadelphia, PA, 00/00/0000
Michael Paul Beasley, 09/01/1989, Frederick, MD, 00/00/0000
Joe Stephens, 28/01/1973, Riverside, CA, 00/00/0000
Craig Claxton, 08/05/1978, Hempstead, NY, 00/00/0000
Armond G. Hill, 31/03/1953, Brooklyn, NY, 00/00/0000
Elmore Spencer, 06/12/1969, Atlanta, GA, 00/00/0000
Russell Cross, 05/09/1961, Chicago, IL, 00/00/0000
William Rodney Knowles, 27/02/1946, Washington, NC, 25/10/2008
Joseph Casey Shaw, 20/07/1975, Lebanon, OH, 00/00/0000
Paul E. DuCharme, 27/08/1917, (ht) Chicago, IL, 12/10/1985
Vincent Lamar Carter, 26/01/1977, Daytona Beach, FL, 00/00/0000
Bryce Homer Drew, 21/09/1974, Baton Rouge, LA, 00/00/0000
Stephen Earl Wilson, 16/10/1948, Richmond, IN, 00/00/0000
Richard Marlon Calloway, 12/10/1966, Cincinnati, OH, 00/00/0000
Tyronn Jamar Lue, 03/05/1977, Mexico, MO, 00/00/0000
Jan Michael Van Breda Kolff, 16/12/1951, Palos Verdes, CA, 00/00/0000
Francis P. Crossin, 04/07/1924, Luzerne, PA, 10/01/1981
Bernie W. Fryer, 25/12/1949, Bellingham, WA, 00/00/0000
Jack Oxenrider, 00/00/0000, (ht) Des Moines, IA, 00/00/0000
Francis H. Mahoney, 20/11/1927, Brooklyn, NY, 29/04/2008
Willie William Porter, 03/07/1942, Winston-Salem, NC, 00/00/0000
Gary J. Garland, 12/10/1957, East Orange, NJ, 00/00/0000
Anthony Frederick, 07/12/1964, Los Angeles, CA, 00/00/0000
Jerry Alan West, 28/05/1938, Cheylan, WV, 00/00/0000
Rickey Green, 18/08/1954, Chicago, IL, 00/00/0000
James Howard Wood, 20/05/1959, Southhampton, NY, 00/00/0000
Ron Perry, 29/12/1943, Garrisonville, VA, 00/00/0000
Malik Sealy, 01/02/1970, Bronx, NY, 20/05/2000
Simmie Hill, 14/11/1946, Midland, PA, 00/00/0000
Willie Vernon Murrell, 13/09/1941, Taft, OK, 00/00/0000
Harold Bowers, 00/00/0000, (ht) Knightstown, IN, 00/00/0000
Chris Hunter, 07/07/1984, Gary, IN, 00/00/0000
Taj Jami Gibson, 24/06/1985, Brooklyn, NY, 00/00/0000
Adrian Howard Smith, 05/10/1936, Farmington, KY, 00/00/0000
George P. Bucci, 09/07/1953, Cornwall, NY, 00/00/0000
Kerry Kittles, 12/06/1974, Dayton, OH, 00/00/0000
Robert Kauffman, 13/07/1946, Brooklyn, NY, 00/00/0000
Tony Dawson, 25/08/1967, Kinston, NC, 00/00/0000
Paul Millsap, 10/02/1985, Monroe, LA, 00/00/0000
Rick Roberson, 07/07/1947, Memphis, TN, 00/00/0000
Lawrence Friend, 14/04/1935, Chicago, IL, 27/02/1998
Justin Lorenzo Dentmon, 05/09/1985, Carbondale, IL, 00/00/0000
Richard Lewis Johnson, 18/12/1946, New Orleans, LA, 15/06/1994
Robert E. Wilson, 15/01/1951, Indianapolis, IN, 00/00/0000
Anthony Hamilton Jones, 13/09/1962, Washington, DC, 00/00/0000
Robert Peterson, 25/01/1932, Menlo Park, CA, 30/07/2011
Arthur Carlos Harris, 13/01/1947, Chicago, IL, 13/10/2007
Jay Patrick Guidinger, 18/08/1969, Milwaukee, WI, 00/00/0000
Willis Reed, 25/06/1942, Hico, LA, 00/00/0000
Caldwell Jones, 04/08/1950, McGehee, AR, 00/00/0000
Casey C. Jones, 14/06/1915, Princeton, KY, 02/04/2002
Eric V. Money, 06/02/1955, Detroit, MI, 00/00/0000
Charles D Hyatt, 28/02/1908, Syracuse, NY, 08/05/1978
Alan Richard Smith, 15/01/1947, Peoria, IL, 00/00/0000
Edward C. Horton, 17/12/1967, Springfield, IL, 00/00/0000
Adrian Delano Dantley, 26/02/1955, Washington, DC, 00/00/0000
Vincent Jerome Askew, 28/02/1966, Memphis, TN, 00/00/0000
Felton LaFrance Spencer, 15/01/1968, Louisville, KY, 00/00/0000
David John Magley, 24/11/1959, South Bend, IN, 00/00/0000
Bill R. Newton, 22/12/1950, Rockville, IN, 00/00/0000
George Chestnut, 27/09/1911, Odon, IN, 00/00/0000
Julian Myron Brown, 03/11/1969, McKees Rocks, PA, 00/00/0000
Ralph Derek Simpson, 10/08/1949, Detroit, MI, 00/00/0000
Barry Parkhill, 10/05/1951, Philadelphia, PA, 00/00/0000
Matthew Gordon Bullard, 05/06/1967, West Des Moines, IA, 00/00/0000
Thomas F. Brennan, 06/08/1930, (ht) Brooklyn, NY, 11/02/1990
Jack A. Ozburn, 04/01/1913, Murphysboro, IL, 14/02/1969
Brian Joshua Cook, 04/12/1980, Lincoln, IL, 00/00/0000
George Adams, 15/05/1949, Kings Mountain, NC, 00/00/0000
Clifford Earl Lett, 23/12/1965, Pensacola, FL, 00/00/0000
Brandon Emmanuel Knight, 02/12/1991, Miami, FL, 00/00/0000
Brevin Adon Knight, 08/11/1975, Livingston, NJ, 00/00/0000
Brandin Adar Knight, 16/12/1981, Livingston, NJ, 00/00/0000
Joel Gregory Mason, 12/03/1912, Iron River, MI, 31/10/1995
Edwin Ubiles, 26/11/1986, Brooklyn, NY, 00/00/0000
Kebu Stewart, 19/12/1973, Brooklyn, NY, 00/00/0000
Andrew Melvin Gooden, 24/09/1981, Oakland, CA, 00/00/0000
Homer W. Thompson, 16/01/1916, Jeffersonville, IN, 19/06/2007
John Warren, 07/07/1947, Sparta, GA, 00/00/0000
Andre Wakefield, 11/01/1955, Chicago, IL, 00/00/0000
Geoffrey Michael Petrie, 17/04/1948, Darby, PA, 00/00/0000
James Turner Brewer, 03/12/1951, Maywood, IL, 00/00/0000
John Robert Wooden, 14/10/1910, Centerton, IN, 04/06/2010
Robert Swift, 03/12/1985, Bakersfield, CA, 00/00/0000
Raymond G. Lumpp, 11/07/1923, Brooklyn, NY, 00/00/0000
Metta World Peace, 13/11/1979, Queensbridge, NY, 00/00/0000
Kenyon Lee Martin, 30/12/1977, Saginaw, MI, 00/00/0000
Frankie J. Sanders, 23/01/1957, Dayton, OH, 00/00/0000
Kevin Dallas Martin, 01/02/1983, Zanesville, OH, 00/00/0000
Terry Dale Crosby, 04/01/1957, Toledo, OH, 00/00/0000
Samaki Ijuma Walker, 25/02/1976, Columbus, OH, 00/00/0000
Robert W. Evans, 31/05/1925, Indianapolis, IN, 27/09/1997
Aaron Jamal Crawford, 20/03/1980, Seattle, WA, 00/00/0000
Derek Dwayne Hood, 22/12/1976, Decatur, IL, 00/00/0000
Paul E Maki, 01/02/1918, Aurora, MN, 04/09/1974
Tony Lorenzo Delk, 28/01/1974, Covington, TN, 00/00/0000
Robert J. Calihan, 02/08/1918, Perry, IA, 00/00/0000
Richard Joseph McGuire, 25/01/1926, Huntington, NY, 03/02/2010
Jamie Feick, 03/07/1974, Lexington, OH, 00/00/0000
Glenn Alann Robinson, 10/01/1973, Gary, IN, 00/00/0000
Martin Scott Nessley, 16/02/1965, Columbus, OH, 00/00/0000
Wayne Richard Embry, 26/03/1937, Springfield, OH, 00/00/0000
Edward Mast, 03/10/1948, Philadelphia, PA, 18/10/1994
George Price, 00/00/0000, Germantown, TN, 00/00/0000
Abdul Qadir Jeelani, 10/02/1954, Bells, TN, 00/00/0000
